Content,Score,Feature,Heuristic
Ótimo aplicativo! Hoje em dia com a tecnologia que temos e o tempo das pessoas tão corrido é de grande importância essas facilidade ao nosso alcance pois em qualquer horário e local podemos resolver muita coisa e evita arquivo de tanto papel.,5,,
"Preciso acessar pra ver se tenho direito ao pis esse ano, mas o email que está cadastrado pra recuperar a senha é outro que nem conheço, acho que tem alguém com meus dados, e não consigo nenhum suporte da parte do app e nem da caixa. Está difícil!",5,,
Baixei o App para fazer o reconhecimento facial e funcionou muito bem. Fiquei num fundo escuro onde a luz não fazia sombra no rosto. Minha conta era bronze e foi pra ouro depois do reconhecimento facial.,5,,
"Tive dificuldades para realizar a confirmação fácil. Não sei se era problemas no app. Após a confirmação, o app está funcionando perfeitamente.",5,,
"Um pouco longo e complicado para pessoas idosas e simples que precisarão da ajuda de terceiros para concluir, mas é mais seguro para o usuário principalmente em se tratando de devolução de dinheiro.",5,,
De cara eu já baixei e vi que o app e excelente as pessoas reclamam por não estar conseguindo adicionar os documentos pois não é um bicho de sete cabeças é só seguir as orientações do desenvolvedores até eu consegui adicionar todos os meus documentos tem uns que você vai ter que baixar outros app para estar conseguindo adicionar alguns documentos aqui no gov.br eu achei legal que até a minha reservista que eu nem me lembrava mas em qual quartel eu tinha me apresentando depois de 30anos apeteceu,5,,
"Muito bom, facilita na hora que precisar dos documentos, mas gostaria que fosse incluído a possibilidade de adicionar a carteira nacional de vigilante (CNV)... Facilitaria ainda mais... Obrigado, espero contar com essa funcionalidade em breve??",5,,
Bom pessoal. Caso esteja pedindo pra aguarda. Desinstala o aplicativo e depois instalar novamente. ( Aconteceu assim comigo pedindo pra aguarda direto. Desinstalei e depois instalei d novo com o aplicativo . Consegui fazer o reconhecimento fácil.,5,,
"Funciona perfeitamente. Fiz todos os procedimentos, acessei todos os meus documentos, sem nenhum problema. Incluí o reconhecimento facial. Parabéns, está muito bom!",5,,
"Tento aumentar o nível e mandam fazer reconhecimento facial e a única coisa que aparece na tela é a palavra aguarde, já fiquei mais de 20 minutos e nada!",5,,
"APP horrível, quero ver no dia de solicitar o reembolso do dinheiro, como vamos fazer. Toda vez que tento aumentar o nível para prata, além da demora, quando entra para reconhecimento facial ele sai do aplicativo.",5,,
"Muito bom o aplicativo. Mas devia ser mais fácil aumentar a segurança, porque preciso sempre solicitar a mudança de e-mail porque aparece e-mail e endereço que não é meu na minha conta.",5,,
"Está demorando, O movimento que me informaram é que lá na administração passada não foi feito a criação de uma única plataforma para unificar todo sistema do governo. Com isso os sistemas demora para se comunicarem, até que todos migrem para um único software vai demorar.",5,,
O aplicativo é muito prático. Centraliza a CNH e o comprovante de situação do CPF na mesma aba e usa o reconhecimento facial para acesso tornando-o mais seguro. Além de exigir o registro dos dados biométricos como pré-requisito para liberar o acesso. Outro ponto positivo é a apresentação de histórico de acesso.,5,,
"Após a atualização, o app está funcionando perfeitamente, é bem prático de mexer, e todas as informações são bem claras.",5,,
"Pelo amor de Deus me ajudem, eu não consigo aumentar meu nível pra realizar a prova de vida, clico em aumentar nível e em tudo e não sai do lugar não aguento mais tem meses q tento e nada!",5,,
"Após ajustes, foi possível o cadastro e aumento do nível utilizando reconhecimento fácil. Agora está funcionando como deveria!",5,,
"Bom dia. Minha senha foi bloqueada. Segui as instruções para ter novamente acesso. Recebi um e-mail constando o protocolo, mas não tive resposta. Ainda estou sem poder acessar. O que faço.",5,,
Nao estou conseguindo acessar minha conta já fiz tudo que pedia e não deu em nada diz que não encontrou dados biomédico em nossa base. Mas eu cadastrei tudo e mesmo assim não consigo ter acesso a minha conta.,5,,
Eu estava tentando aumentar de nível a semana passada inteira e Só dava erro ou só ficava só na tela de aguarde. Hoje resolvi desinstalar e instalei de novo. E dessa vez consegui deu certo.,5,,
"Pra ficar melhor, poderia acrescentar mais documentos como: título de eleitor,RG, carteira de trabalho etc.. Pra não poder ter dezenas de app",5,,
"Horrível, não consigo fazer o reconhecimento facial. Já instalei, já desinstalei várias vezes e sempre da erro. Já desistir ninguém merece esse App",5,,
Show. Olá estou tendo dificuldade de entrar. O reconhecimento facial quando tento fazer o app fecha e tenho que iniciar de novo. Ele nem abre a câmera. Podem me ajudar ?,5,,
Excelente. Segurança total. Mas estou tendo problema no acesso. Informa que os dados não conferem. Mesmo estando corretos.,5,,
"Meus caros, apaguei e instalei novamente o app. E consegui realizar o reconhecimento fácil. Espero que funcione com todos. (Up se a dica funcionar).",5,,
"Muito bom Não vejo nenhuma dificuldade em acessar o aplicativo, minha dica é fazer uma senha segura e não confiar no confirmador de senhas do Google por pelo menos 3 ou 4 acessos.",5,,
"Adicionei 3 docs, apenas isso de função, aliado a outros apps. Ainda sem opção de aumentar nível para ouro. Aguardar opções .",5,,
App está muito bom após a última atualização. Não trava e abre as informações bem rápido.,5,,
Recomendo Muitíssimo! Tem até Cartão de Visita ao abrir o aplicativo! Opcional Acesso meus documentos digitais! Cada vez melhor e seguro! Óbvio que para sua segurança é preciso você estar atento e evitar distrações perigosas ao acessar a Internet!,5,,
Essa parte de ter que fazer o reconhecimento é muito difícil! Vocês tem que facilitar o acesso principalmente para quem já está mais idoso.,5,,
"excelente, mais agilidade e sem burocracia..",5,,
"ótimo aplicativo ,fácil de navegar e confiável",5,,
Continuo não recebendo o código SMS para acesso ao meu cadastro no aplicativo. Meu celular é o S21 Android e a última atualização do aplicativo no Play Store foi em 03/03/21. Qualquer aplicativo que eu acesso que necessite do código em duas etapas não dá certo pois o código não vem. (PROBLEMA SOLICIONADO),5,,
"acho que pode ser melhor, incluindo outros benefícios para população tais como, incluir carta de condução, carteira de identidade e outros.mas no geral o APP é muito bom.",5,,
"aplicativo excelente! tudo em um só lugar,facilmente de manusear,parabéns aos criadores deste aplicativo????????",5,,
muito bom o app roda bem e tem muita facilidade de manusear.alem de ver como podemos consulta notícias muitas das vezes que e falsa aí vem no app e realmente ver si e verdade a notícia ou não,5,,
"App é bom, porém, criar conta de acesso está meio complicado ??",5,,
"Bom app, para ver no notebook, no celular é meio confuso.",5,,
"Praticidade, tecnologia e inteligência a serviço do cidadão. Isso evita aquela sopa de senhas e erros de acesso.",5,,
"Ótimo app de crédito social, quem precisa de liberdade individual, vamos dar todas as nossas informações pessoais para o grade líder!",5,,
"Boa tarde, o aplicativo deveria ser mais fácil. É muito complicado.",5,,
"Não consigo acessar o APP de jeito nem,o reconhecimento facial só dá erro",5,,
"Ótimo app..não falha,criei certinho a conta! parabéns!!!!somente o site que pesa um pouco Devido a internet, mas fora isso sem mais!",5,,
"Estou tentando aumentar o nível da minha conta e não consigo , toda vez que tento volta pra página inicial , toda vez que tento fazer o reconhecimento facial da erro",5,,
"Aplicativo muito bom, dando todas as informações necessárias.",5,,
"Excelente aplicativo gostei muito ,a algumas coisas para se concerta,mais tirando isso é ótimo.",5,,
"App excelente, prático e fácil de usar.",5,,
fácil acesso e facilidade de entrada,5,,
"um dos melhores meios de acesso aos serviços Estatais. Entretanto, restrito a um público com nível intermediário em meios digitais. Ainda é seletivo.",5,,
"Excelente ferramenta , simples e prática",5,,
"gostaria de esta sempre emdias com as minhas emfsmscao mais por algum motivo sempre da errado mais nao e a minha i tuicao, eu gosto das coizas certa.",5,,
Um avanço que será muito útil para todos brasileiros que tem nas mãos a tecnologia do futuro...,5,,
"Parabéns Gov.Br! O aplicativo evoluiu bastante e é muito útil a todo cidadão. Claro, objetivo, intuitivo e acima de tudo: seguro. Desenvolvedor continue assim, trabalhando atualizações com base nos feedbacks de seus usuários.",5,,
"Esta app é muito simples de ""navegar"". Estou muito satisfeito, pois além de ser útil para a finalidade atual, é de fácil utilização também para a identificação de outros documentos.",5,,
Eu estou com dificuldade de acessar a minha conta toda vez que dígito a senha nunca entra no aplicativo e quando entra fica travando ou pedindo para confirma meus dados.,5,,
"Difícil demais de acessar esse ap, enquanto isso ficam pendentes as nossas pendências, como por exemplo consultar contra-cheque, necessário para a declaração do IPRF.",5,,
"Boa tarde, é a primeira vez que tenho acesso, resolvir tentar fazer minha inscrição do curso técnico para agente comunitário de saúde,achei muito fácil e muito legal o acesso, mesmo sem muita habilidade com o computador, não tive muita dificuldade em acessar,muitas vezes deixamos de fazer alguns cursos por ser on-line, tivemos medo de não consegui da andameno no curso pelo fato de que precisamos usar o computador, agora com esse programa se tornou maravilhoso estudar, trabalhar usando essa ferramenta que e o computador, tablet, notbuk, ou ate mesmo o celular, recomendo muito sim,e tudo de bom, nota 10,0.",5,,
App ótimo e com facilidade para manusear. Gostei.,5,,
"muito eficiente e sem problemas , foi muito rápido.",5,,
"Muito bom, faz você ganhar tempo, e não ir a varias instituição.",5,,
"Excelente APP! Funcional, prático, versátil, moderno",5,,
Reconhecimento facial de primeira e consegui ter acesso a meus documentos no nível ouro.,5,,
Tive um pouco de dificuldade sim. Com o recebimento facial pra consegui passar de vc vel ( ouro ) mas depois do foi tranquilo.,5,,
Esta ferramenta é muito útil e facilita as informações.,5,,
"Funciona bem, porém seria bom ter um app centralizado para os vários documentos espalhados. Mas isso é outra história",5,,
"Usar o app e muito bom, facilita nossa vida e no celular mesmo resolvemos coisas que antes precisávamos nós deslocar, por isto minha esperiencia no app e tão gratificante.",5,,
"Estão subtraindo os valores dos donos,,,eu tinha um consórcio de moto,,paguei 4 MESES e desisti,,,ai agora fala q só tenho 8 centavos,,,só pode ser brincafeira.",5,,
Não deixa atualizar fica só rodando um carregador e nunca carrega a página,5,,
Tudo de bom e uma ótima idéia que facilita pra todos nós.....,5,,
muito bom fica mais fácil e garantido os acessos.,5,,
Aplicativo muito bom e fácil de operar.,5,,
Precisa de mais opção pra aumentar o nível,5,,
"Pra quem quer recuperar a senha o reconhecimento facial do app é ótimo, muito rápido e prático.",5,,
"eu so acho q poderia ter todos os nossos dados num mesmo app , PIS, FGTS, carteira de trabalho... agente tem de baixar cadunico, carteira do trabalhador, e etc. aff aja memória do celular p tantos apps",5,,
muita facilidade e muito bem explicado pelo aplicativo do INSS com total seguranca6,5,,
Troquei de celular. O número é o mesmo. Não consigo fazer a prova de vida e nem a atualização do gov.br,5,,
"ridícula, fazemos papel de idiotas. Fiquei por mais de 20 minutos tentando, é ainda com ajuda de familiares. 60 segundos é tempo insuficiente para prova de vida facial, dado a precária infraestrutura do APP",5,,
